candidate_index,threshold,selected,nontrivial,active_points,edge_count,retained_edges,retained_edge_pct,num_clusters,noise_count,noise_pct,largest_cluster,largest_cluster_pct,component_entropy,base_objective,stability_adjustment,plateau_width_candidates,plateau_center_offset,largest_jump_before_pct,largest_jump_after_pct,noise_drop_after_pct,objective
0,0.87181894685277472,0,0,1200,3576,1252,35.011185682326619,27,730,60.833333333333336,39,3.25,0.49483217238775151,-0.085461136510728647,0.0124,1,0,0,0.66666666666666674,16,-0.073061136510728653
1,0.9028509036156368,0,0,1200,3576,1341,37.5,35,538,44.833333333333336,47,3.9166666666666665,0.63276856339338083,0.08262445635087444,0.01085,1,0,0.66666666666666674,2.4166666666666665,11,0.093474456350874438
2,0.9263689120299754,0,1,1200,3576,1431,40.016778523489933,36,406,33.833333333333336,76,6.333333333333333,0.71534909217698572,0.20644452953471407,0.0088249999999999995,1,0,2.4166666666666665,0.58333333333333337,11.5,0.21526952953471407
3,0.94776652244927873,0,1,1200,3576,1520,42.505592841163313,40,268,22.333333333333332,83,6.916666666666667,0.80231148388693851,0.30099682955019563,0.0086250000000000007,1,0,0.58333333333333337,4.833333333333333,10.166666666666666,0.30962182955019563
4,0.97134495332921234,0,1,1200,3576,1609,44.994407158836687,34,146,12.166666666666666,141,11.75,0.85659662251277457,0.4407380904015995,0.0046875000000000007,1,0,4.833333333333333,0.41666666666666669,3.25,0.44542559040159951
5,0.99244112080091562,0,1,1200,3576,1699,47.511185682326619,28,107,8.9166666666666661,146,12.166666666666666,0.85653001094037617,0.51329911032316922,0.0048500000000000001,1,0,0.41666666666666669,14.416666666666666,4.3333333333333339,0.51814911032316924
6,1.0064471244901854,0,1,1200,3576,1788,50,22,55,4.583333333333333,319,26.583333333333332,0.82468296963665211,0.56388572505264778,-0.0071624999999999987,1,0,14.416666666666666,9.1666666666666661,0.91666666666666663,0.55672322505264782
7,1.0284286874818149,0,1,1200,3576,1877,52.488814317673381,16,44,3.6666666666666665,429,35.75,0.7639165831069672,0.58470291079290981,-0.0071624999999999987,1,0,9.1666666666666661,0,0.91666666666666663,0.57754041079290985
8,1.0499118992801666,1,1,1200,3576,1967,55.005592841163313,13,33,2.75,429,35.75,0.78307240195919681,0.63398494102263969,-0.00073749999999999857,1,0,0,41.75,1.7500000000000002,0.63324744102263975
9,1.0746722940529847,0,1,1200,3576,2056,57.494407158836687,8,12,1,930,77.5,0.44606804297322555,0.36628494466633776,-0.040037499999999997,1,0,41.75,8.4166666666666661,0.41666666666666669,0.32624744466633776
10,1.100431859635052,0,1,1200,3576,2146,60.011185682326619,6,7,0.58333333333333337,1031,85.916666666666671,0.33681276790043879,0.26491200139977117,-0.040087499999999998,1,0,8.4166666666666661,3,0.083333333333333343,0.22482450139977117
11,1.1315353401754731,0,1,1200,3576,2235,62.5,4,6,0.5,1067,88.916666666666671,0.32785898086387849,0.26612582901357484,-2.4999999999998981e-05,1,0,3,8.8333333333333339,0.5,0.26610082901357485
12,1.159227202758139,0,1,1200,3576,2324,64.988814317673373,2,0,0,1173,97.75,0.15525613787433576,0.12802741453025862,-0.0031000000000000003,2,-0.5,8.8333333333333339,0,0,0.12492741453025862
13,1.1887676106125002,0,1,1200,3576,2414,67.505592841163306,2,0,0,1173,97.75,0.15525613787433576,0.12802741453025862,-0.0031000000000000003,2,0.5,0,2.25,0,0.12492741453025862
14,1.213821555509363,0,0,1200,3576,2503,69.994407158836694,1,0,0,1200,100,0,-1.4180783239261856,0.0022687500000000004,3,-1,2.25,0,0,-1.4158095739261856
15,1.245138200019706,0,0,1200,3576,2592,72.483221476510067,1,0,0,1200,100,0,-1.4180783239261856,0.011843190833183191,3,0,0,0,0,-1.4062351330930025
16,1.2837916052529379,0,0,1200,3576,2682,75,1,0,0,1200,100,0,-1.4180783239261856,0.0035749999999999996,3,1,0,0,0,-1.4145033239261855
