candidate_index,threshold,selected,nontrivial,active_points,edge_count,retained_edges,retained_edge_pct,num_clusters,noise_count,noise_pct,largest_cluster,largest_cluster_pct,component_entropy,base_objective,stability_adjustment,plateau_width_candidates,plateau_center_offset,largest_jump_before_pct,largest_jump_after_pct,noise_drop_after_pct,objective
0,0.88523043924942957,0,0,1900,5685,1990,35.00439753737907,55,984,51.789473684210527,33,1.736842105263158,0.56312273398937185,-0.1041422116477268,0.012557894736842105,1,0,0,1.1052631578947367,17.05263157894737,-0.0915843169108847
1,0.91344191524757079,0,1,1900,5685,2132,37.502198768689532,59,660,34.736842105263158,54,2.8421052631578947,0.70213010598797798,0.09330109859141042,0.010497368421052632,1,0,1.1052631578947367,10.263157894736842,12.157894736842104,0.10379846701246305
2,0.9360297274267726,0,1,1900,5685,2274,40,46,429,22.578947368421051,249,13.105263157894736,0.75854659189803053,0.27634922513441496,-0.00098947368421052617,1,0,10.263157894736842,2.7894736842105265,8.8421052631578938,0.27535975145020442
3,0.95432330172412561,0,1,1900,5685,2416,42.497801231310468,32,261,13.736842105263158,302,15.894736842105264,0.7887261249876496,0.44203517644091617,-0.001131578947368421,1,0,2.7894736842105265,36.789473684210527,7.8947368421052628,0.44090359749354774
4,0.97686697705106496,0,1,1900,5685,2558,44.99560246262093,15,111,5.8421052631578947,1001,52.684210526315788,0.58740674159374606,0.4625363644062549,-0.033792105263157894,1,0,36.789473684210527,12.473684210526317,2.3684210526315792,0.428744259143097
5,0.99706141241744195,0,1,1900,5685,2700,47.493403693931398,7,66,3.4736842105263159,1238,65.15789473684211,0.47125517181391269,0.48205189028393858,-0.033910526315789474,1,0,12.473684210526317,6.7368421052631575,1.5789473684210527,0.44814136396814908
6,1.0073269995556773,0,1,1900,5685,2843,50.008795074758133,5,36,1.8947368421052631,1366,71.89473684210526,0.42748651734034848,0.47075279858891761,-0.0048026315789473674,1,0,6.7368421052631575,1.263157894736842,1.1052631578947367,0.46595016700997022
7,1.02759490897926,0,1,1900,5685,2985,52.506596306068602,2,15,0.78947368421052633,1390,73.15789473684211,0.83543063351513391,0.70158290239393073,0.01441578947368421,10,-4.5,1.263157894736842,0,0,0.71599869186761489
8,1.0477372370615421,0,1,1900,5685,3127,55.00439753737907,2,15,0.78947368421052633,1390,73.15789473684211,0.83543063351513391,0.70158290239393073,0.023245906432748539,10,-3.5,0,0,0.26315789473684209,0.72482880882667922
9,1.068725194021362,1,1,1900,5685,3269,57.502198768689532,2,10,0.52631578947368418,1390,73.15789473684211,0.83672153356444934,0.70413998056908589,0.027015497076023392,10,-2.5,0,0.47368421052631582,0.47368421052631582,0.73115547764510924
10,1.093375308383902,0,1,1900,5685,3411,60,2,1,0.052631578947368418,1399,73.631578947368425,0.83200154963001971,0.70195559007015196,0.028598245614035088,10,-1.5,0.47368421052631582,0,0,0.73055383568418708
11,1.119547285162688,0,1,1900,5685,3553,62.497801231310468,2,1,0.052631578947368418,1399,73.631578947368425,0.83200154963001971,0.70195559007015196,0.030820467836257311,10,-0.5,0,0,0,0.73277605790640932
12,1.1444201405350518,0,1,1900,5685,3695,64.995602462620937,2,1,0.052631578947368418,1399,73.631578947368425,0.83200154963001971,0.70195559007015196,0.03138888888888889,10,0.5,0,0,0,0.73334447895904087
13,1.1720550744919536,0,1,1900,5685,3837,67.493403693931398,2,1,0.052631578947368418,1399,73.631578947368425,0.83200154963001971,0.70195559007015196,0.029166666666666667,10,1.5,0,0,0,0.73112225673681863
14,1.2024972606715174,0,1,1900,5685,3979,69.99120492524186,2,1,0.052631578947368418,1399,73.631578947368425,0.83200154963001971,0.70195559007015196,0.026913194444444444,10,2.5,0,0,0,0.72886878451459636
15,1.2288107359575882,0,1,1900,5685,4121,72.489006156552335,2,1,0.052631578947368418,1399,73.631578947368425,0.83200154963001971,0.70195559007015196,0.024265067902453957,10,3.5,0,0,0,0.72622065797260593
16,1.2575584853705757,0,1,1900,5685,4264,75.004397537379063,2,1,0.052631578947368418,1399,73.631578947368425,0.83200154963001971,0.70195559007015196,0.021074472063454489,10,4.5,0,0,0,0.72303006213360643
