candidate_index,threshold,selected,nontrivial,active_points,edge_count,retained_edges,retained_edge_pct,num_clusters,noise_count,noise_pct,largest_cluster,largest_cluster_pct,component_entropy,base_objective,stability_adjustment,plateau_width_candidates,plateau_center_offset,largest_jump_before_pct,largest_jump_after_pct,noise_drop_after_pct,objective
0,0.89008549101165224,0,0,1440,4302,1506,35.006973500697349,37,794,55.138888888888886,39,2.7083333333333335,0.53857709135523413,-0.064582506467360024,0.0121875,1,0,0,2.9166666666666665,14.583333333333334,-0.05239500646736002
1,0.91365042337760183,0,0,1440,4302,1613,37.494188749418875,40,584,40.555555555555557,81,5.625,0.65471694078626252,0.11035944138180842,0.0083541666666666677,1,0,2.9166666666666665,1.1805555555555556,12.361111111111111,0.11871360804847508
2,0.93300087160035006,0,1,1440,4302,1721,40.004649000464902,34,406,28.194444444444443,98,6.8055555555555554,0.74019608281849036,0.28824850411342096,0.0079062500000000001,1,0,1.1805555555555556,6.8055555555555554,9.375,0.29615475411342096
3,0.95536327921288922,0,1,1440,4302,1828,42.491864249186428,27,271,18.819444444444443,196,13.611111111111111,0.78558526288611474,0.42573392638604646,0.003333333333333334,1,0,6.8055555555555554,22.708333333333332,10,0.42906725971937981
4,0.97614558972754129,0,1,1440,4302,1936,45.002324500232447,19,127,8.8194444444444446,523,36.319444444444443,0.730055749669969,0.50523665132119722,-0.016729166666666666,1,0,22.708333333333332,6.9444444444444446,3.4722222222222223,0.48850748465453053
5,0.99476020752504768,1,1,1440,4302,2043,47.489539748953973,12,77,5.3472222222222223,623,43.263888888888886,0.7076302081718433,0.57739048465319143,-0.016979166666666667,1,0,6.9444444444444446,31.527777777777779,1.8055555555555554,0.56041131798652477
6,1.0069688933726382,0,1,1440,4302,2151,50,4,51,3.5416666666666665,1077,74.791666666666671,0.48858134079458287,0.47502420112790456,-0.027635416666666662,1,0,31.527777777777779,18.819444444444443,1.3194444444444444,0.44738878446123787
7,1.0267261977829816,0,1,1440,4302,2259,52.510460251046027,3,32,2.2222222222222223,1348,93.611111111111114,0.19739298752538922,0.16233740260261628,-0.027624999999999997,1,0,18.819444444444443,4.583333333333333,1.3888888888888888,0.1347124026026163
8,1.0474164952058393,0,1,1440,4302,2366,54.997675499767553,2,12,0.83333333333333337,1414,98.194444444444443,0.090800247395471642,0.09123883738162511,-0.012458333333333333,1,0,4.583333333333333,1.8055555555555554,0.83333333333333337,0.078780504048291775
9,1.0652282140988261,0,0,1440,4302,2474,57.508135750813572,1,0,0,1440,100,0,-1.4177014752733037,0.012000000000000002,8,-3.5,1.8055555555555554,0,0,-1.4057014752733037
10,1.0890054511099814,0,0,1440,4302,2581,59.995350999535098,1,0,0,1440,100,0,-1.4177014752733037,0.018190476190476191,8,-2.5,0,0,0,-1.3995109990828276
11,1.1144029632923489,0,0,1440,4302,2689,62.505811250581125,1,0,0,1440,100,0,-1.4177014752733037,0.023214285714285715,8,-1.5,0,0,0,-1.3944871895590181
12,1.1376188142310808,0,0,1440,4302,2796,64.993026499302644,1,0,0,1440,100,0,-1.4177014752733037,0.026071428571428572,8,-0.5,0,0,0,-1.3916300467018752
13,1.1606639053432053,0,0,1440,4302,2904,67.503486750348671,1,0,0,1440,100,0,-1.4177014752733037,0.026071428571428572,8,0.5,0,0,0,-1.3916300467018752
14,1.1798592534656811,0,0,1440,4302,3011,69.990701999070197,1,0,0,1440,100,0,-1.4177014752733037,0.023183035714285715,8,1.5,0,0,0,-1.394518439559018
15,1.2055627855751065,0,0,1440,4302,3119,72.501162250116224,1,0,0,1440,100,0,-1.4177014752733037,0.019899260605925981,8,2.5,0,0,0,-1.3978022146673776
16,1.2334813609364943,0,0,1440,4302,3226,74.98837749883775,1,0,0,1440,100,0,-1.4177014752733037,0.016076393079149071,8,3.5,0,0,0,-1.4016250821941547
