candidate_index,threshold,selected,nontrivial,active_points,edge_count,retained_edges,retained_edge_pct,num_clusters,noise_count,noise_pct,largest_cluster,largest_cluster_pct,component_entropy,base_objective,stability_adjustment,plateau_width_candidates,plateau_center_offset,largest_jump_before_pct,largest_jump_after_pct,noise_drop_after_pct,objective
0,0.8864512844446002,0,0,1900,5682,1989,35.005279831045407,50,1035,54.473684210526315,44,2.3157894736842106,0.5386352681121368,-0.11606613337700322,0.012155263157894737,1,0,0,0.68421052631578949,14.368421052631581,-0.10391087021910848
1,0.91400974217862252,0,0,1900,5682,2131,37.504399859204504,57,762,40.10526315789474,57,3,0.65785061171722814,0.039430619732541937,0.011326315789473684,1,0,0.68421052631578949,1.8421052631578945,14.315789473684209,0.050756935522015621
2,0.93903343637002312,0,1,1900,5682,2273,40.003519887363602,52,490,25.789473684210527,92,4.8421052631578947,0.75817224626914093,0.22321108632047049,0.0091236842105263168,1,0,1.8421052631578945,10.368421052631579,8.8947368421052637,0.2323347705309968
3,0.96090177750010064,0,1,1900,5682,2415,42.502639915522707,37,321,16.894736842105264,289,15.210526315789474,0.7621727425695769,0.37525335939009086,-0.0014000000000000002,1,0,10.368421052631579,18.10526315789474,6.947368421052631,0.37385335939009084
4,0.98120386428208395,0,1,1900,5682,2557,45.001759943681805,19,189,9.9473684210526319,633,33.315789473684212,0.71362631376582475,0.50942963422931054,-0.010921052631578946,1,0,18.10526315789474,2.736842105263158,5.3684210526315796,0.49850858159773159
5,1,0,1,1900,5682,2730,48.046462513199579,12,87,4.5789473684210522,685,36.05263157894737,0.71186030061009464,0.61682865600817705,-0.011410526315789473,1,0,2.736842105263158,21.210526315789473,2.1052631578947367,0.60541812969238762
6,1.0131052939375875,0,1,1900,5682,2841,50,6,47,2.4736842105263159,1088,57.263157894736842,0.68451989655243251,0.62703108812523034,-0.015357894736842105,1,0,21.210526315789473,2.3684210526315792,0.63157894736842102,0.61167319338838821
7,1.0320853545590516,0,1,1900,5682,2983,52.499120028159098,4,35,1.8421052631578947,1133,59.631578947368418,0.69119649217084422,0.6676605707590898,-0.015413157894736842,1,0,2.3684210526315792,11.736842105263158,0.26315789473684209,0.65224741286435295
8,1.0519008745895131,0,1,1900,5682,3125,54.998240056318195,3,30,1.5789473684210527,1356,71.368421052631575,0.58458599359770114,0.58636911487937915,-0.0090052631578947367,3,-1,11.736842105263158,0.52631578947368418,0.52631578947368418,0.57736385172148441
9,1.0710025110039576,0,1,1900,5682,3267,57.497360084477293,3,20,1.0526315789473684,1366,71.89473684210526,0.58139362371851211,0.58502214553246634,0.0010421052631578945,3,0,0.52631578947368418,0.42105263157894735,0.84210526315789469,0.58606425079562419
10,1.0954084973506366,0,1,1900,5682,3409,59.996480112636398,3,4,0.21052631578947367,1374,72.315789473684205,0.58012921000700779,0.58768652594119619,0.0043684210526315787,3,1,0.42105263157894735,1.1578947368421053,0,0.59205494699382777
11,1.1173122593262399,0,1,1900,5682,3551,62.495600140795496,2,4,0.21052631578947367,1396,73.473684210526315,0.83357977641168324,0.70269515780938518,0.011110526315789473,6,-2.5,1.1578947368421053,0,0,0.71380568412517464
12,1.1417438224361589,0,1,1900,5682,3693,64.994720168954586,2,4,0.21052631578947367,1396,73.473684210526315,0.83357977641168324,0.70269515780938518,0.015110526315789474,6,-1.5,0,0,0,0.71780568412517465
13,1.1718045708032203,1,1,1900,5682,3835,67.493840197113698,2,4,0.21052631578947367,1396,73.473684210526315,0.83357977641168324,0.70269515780938518,0.020515789473684213,6,-0.5,0,0.10526315789473684,0.10526315789473684,0.72321094728306945
14,1.1985189230991771,0,1,1900,5682,3977,69.992960225272796,2,2,0.10526315789473684,1398,73.578947368421055,0.83252816849602596,0.70220338312754771,0.020342434210526318,6,0.5,0.10526315789473684,0,0,0.72254581733807399
15,1.2273101538851563,0,1,1900,5682,4119,72.492080253431894,2,2,0.10526315789473684,1398,73.578947368421055,0.83252816849602596,0.70220338312754771,0.015916346142651777,6,1.5,0,0,0,0.71811972927019951
16,1.2570913097886725,0,1,1900,5682,4261,74.991200281590991,2,2,0.10526315789473684,1398,73.578947368421055,0.83252816849602596,0.70220338312754771,0.011076055036988552,6,2.5,0,0,0,0.71327943816453621
