candidate_index,threshold,selected,nontrivial,active_points,edge_count,retained_edges,retained_edge_pct,num_clusters,noise_count,noise_pct,largest_cluster,largest_cluster_pct,component_entropy,base_objective,stability_adjustment,plateau_width_candidates,plateau_center_offset,largest_jump_before_pct,largest_jump_after_pct,noise_drop_after_pct,objective
0,0.88455063313094595,0,0,1900,5686,1990,34.998241294407315,56,1073,56.473684210526315,27,1.4210526315789473,0.52195009417133165,-0.17832377640087788,0.011926315789473684,1,0,0,0.78947368421052633,12.842105263157894,-0.1663974606114042
1,0.90790858439207178,0,0,1900,5686,2132,37.49560323601829,64,829,43.631578947368418,42,2.2105263157894739,0.632446586710666,-0.040263103869173499,0.011531578947368422,1,0,0.78947368421052633,4.2631578947368425,16.526315789473685,-0.028731524921805078
2,0.93414692973801428,0,1,1900,5686,2275,40.010552233556105,60,515,27.105263157894736,123,6.4736842105263159,0.7470122722526279,0.16497803843995651,0.0067868421052631588,1,0,4.2631578947368425,2,12.684210526315789,0.17176488054521966
3,0.95783061688521098,0,1,1900,5686,2417,42.50791417516708,54,274,14.421052631578947,161,8.473684210526315,0.83015191005631039,0.32620378451307036,0.0056184210526315781,1,0,2,3.1578947368421053,4.8947368421052628,0.33182220556570197
4,0.98034979811111267,0,1,1900,5686,2559,45.005276116778049,34,181,9.526315789473685,221,11.631578947368421,0.82107319641587695,0.47876523004332489,0.0070157894736842114,1,0,3.1578947368421053,29.210526315789476,5.3684210526315796,0.48578101951700908
5,0.99766121303983879,0,1,1900,5686,2701,47.502638058389024,16,79,4.1578947368421053,776,40.842105263157897,0.60900278107119521,0.52299789838925081,-0.024784210526315791,1,0,29.210526315789476,27.210526315789473,1.7894736842105261,0.49821368786293502
6,1.0086054254674606,0,1,1900,5686,2843,50,6,45,2.3684210526315788,1293,68.05263157894737,0.43687625553600062,0.47895602152571193,-0.024918421052631583,1,0,27.210526315789473,3.8421052631578947,0.89473684210526305,0.45403760047308034
7,1.02927935406592,0,1,1900,5686,2985,52.497361941610976,3,28,1.4736842105263157,1366,71.89473684210526,0.56205087185165215,0.57488376132643382,-0.024978947368421055,2,-0.5,3.8421052631578947,0.89473684210526305,1.1578947368421053,0.54990481395801272
8,1.050807501593964,0,1,1900,5686,3127,54.994723883221951,3,6,0.31578947368421051,1383,72.78947368421052,0.55735795770848051,0.57470818043449556,0.002889473684210526,2,0.5,0.89473684210526305,0.57894736842105265,0,0.57759765411870612
9,1.0702249705318467,1,1,1900,5686,3269,57.49208582483292,2,6,0.31578947368421051,1394,73.368421052631575,0.83462920864413381,0.70318184967246022,0.016457894736842105,8,-3.5,0.57894736842105265,0.21052631578947367,0.21052631578947367,0.71963974440930234
10,1.0923369636056179,0,1,1900,5686,3412,60.007034822370734,2,2,0.10526315789473684,1398,73.578947368421055,0.83252816849602596,0.70220338312754771,0.019662406015037596,8,-2.5,0.21052631578947367,0,0,0.72186578914258526
11,1.1168754106569367,0,1,1900,5686,3554,62.50439676398171,2,2,0.10526315789473684,1398,73.578947368421055,0.83252816849602596,0.70220338312754771,0.022977443609022558,8,-1.5,0,0.10526315789473684,0.10526315789473684,0.72518082673657025
12,1.1413594444211641,0,1,1900,5686,3696,65.001758705592678,2,0,0,1400,73.684210526315795,0.83147438800972928,0.70170652671634681,0.025945112781954889,8,-0.5,0.10526315789473684,0,0,0.72765163949830169
13,1.1695255773102504,0,1,1900,5686,3838,67.499120647203654,2,0,0,1400,73.684210526315795,0.83147438800972928,0.70170652671634681,0.025945112781954889,8,0.5,0,0,0,0.72765163949830169
14,1.1963355301369161,0,1,1900,5686,3980,69.996482588814629,2,0,0,1400,73.684210526315795,0.83147438800972928,0.70170652671634681,0.023183035714285715,8,1.5,0,0,0,0.72488956243063252
15,1.2251112881078881,0,1,1900,5686,4122,72.493844530425605,2,0,0,1400,73.684210526315795,0.83147438800972928,0.70170652671634681,0.019899699230639653,8,2.5,0,0,0,0.72160622594698642
16,1.2550133974261328,0,1,1900,5686,4264,74.991206472036581,2,0,0,1400,73.684210526315795,0.83147438800972928,0.70170652671634681,0.016076054295442004,8,3.5,0,0,0,0.71778258101178882
