candidate_index,threshold,selected,nontrivial,active_points,edge_count,retained_edges,retained_edge_pct,num_clusters,noise_count,noise_pct,largest_cluster,largest_cluster_pct,component_entropy,base_objective,stability_adjustment,plateau_width_candidates,plateau_center_offset,largest_jump_before_pct,largest_jump_after_pct,noise_drop_after_pct,objective
0,0.8677345229119261,0,0,1200,3574,1251,35.002797985450478,29,724,60.333333333333336,39,3.25,0.49633598779838606,-0.095067258840512064,0.01205,1,0,0,1,13.666666666666666,-0.083017258840512059
1,0.89358877595978048,0,0,1200,3574,1340,37.493005036373809,35,560,46.666666666666664,51,4.25,0.61373085510918501,0.056840841784739124,0.010950000000000001,1,0,1,0.66666666666666674,14.333333333333334,0.067790841784739125
2,0.91577175150235068,0,1,1200,3574,1430,40.011191941801904,42,388,32.333333333333336,59,4.916666666666667,0.7261525950198906,0.18112554392145669,0.010925000000000001,1,0,0.66666666666666674,4.5,14.166666666666666,0.19205054392145668
3,0.94571783060524606,0,1,1200,3574,1519,42.501398992725235,40,218,18.166666666666668,113,9.4166666666666661,0.81727206682838371,0.33772886691303478,0.0059500000000000013,1,0,4.5,0.25,9,0.34367886691303479
4,0.9714171388501025,0,1,1200,3574,1608,44.991606043648574,37,110,9.1666666666666661,116,9.6666666666666661,0.85624406751065607,0.44451247702486868,0.0051000000000000012,1,0,0.25,12.75,3.3333333333333335,0.44961247702486867
5,0.99263865904709025,0,1,1200,3574,1698,47.509792949076662,27,70,5.833333333333333,269,22.416666666666668,0.83117163745447231,0.52142225959595689,-0.0050999999999999986,1,0,12.75,7.0000000000000009,1.3333333333333335,0.5163222595959569
6,1.0067347277479886,1,1,1200,3574,1787,50,16,54,4.5,353,29.416666666666668,0.79175524192330748,0.60635227471196185,-0.0052249999999999987,1,0,7.0000000000000009,18.583333333333332,0.5,0.60112727471196181
7,1.0278127728577933,0,1,1200,3574,1876,52.490207050923338,12,48,4,576,48,0.68094706224516455,0.55491264526859185,-0.012162499999999996,1,0,18.583333333333332,21.583333333333332,0.91666666666666663,0.54275014526859189
8,1.0494361482991343,0,1,1200,3574,1966,55.008393956351426,7,37,3.0833333333333335,835,69.583333333333329,0.48418981495216828,0.45354304711849686,-0.015824999999999995,1,0,21.583333333333332,15.083333333333334,0.5,0.43771804711849688
9,1.0694387573488429,0,1,1200,3574,2055,57.498601007274765,6,31,2.5833333333333335,1016,84.666666666666671,0.31337021473078736,0.25791179529039315,-0.015624999999999997,1,0,15.083333333333334,1.8333333333333333,1.8333333333333333,0.24228679529039315
10,1.0982408416707778,0,1,1200,3574,2144,59.988808058198096,5,9,0.75,1038,86.5,0.31148400485212863,0.26857798156871482,-0.0081000000000000013,1,0,1.8333333333333333,11.833333333333334,0,0.26047798156871482
11,1.1292906264977458,0,1,1200,3574,2234,62.506994963626191,2,9,0.75,1180,98.333333333333329,0.085896135301269744,0.086821934463018974,-0.0065874999999999996,2,-0.5,11.833333333333334,0.75,0.75,0.080234434463018978
12,1.1524340456155013,0,1,1200,3574,2323,64.997202014549529,2,0,0,1189,99.083333333333329,0.075216620077051669,0.074836916634542561,-0.0066999999999999994,2,0.5,0.75,0.91666666666666663,0,0.068136916634542563
13,1.1781808739604811,0,0,1200,3574,2412,67.48740906547286,1,0,0,1200,100,0,-1.4180783239261856,0.0063999999999999994,4,-1.5,0.91666666666666663,0,0,-1.4116783239261856
14,1.2124684176226763,0,0,1200,3574,2502,70.005595970900956,1,0,0,1200,100,0,-1.4180783239261856,0.013035416290887983,4,-0.5,0,0,0,-1.4050429076352977
15,1.2512586819485991,0,0,1200,3574,2591,72.495803021824287,1,0,0,1200,100,0,-1.4180783239261856,0.013709105773981701,4,0.5,0,0,0,-1.4043692181522038
16,1.2932894826304369,0,0,1200,3574,2680,74.986010072747618,1,0,0,1200,100,0,-1.4180783239261856,0.0060766764426535098,4,1.5,0,0,0,-1.4120016474835322
