candidate_index,threshold,selected,nontrivial,active_points,edge_count,retained_edges,retained_edge_pct,num_clusters,noise_count,noise_pct,largest_cluster,largest_cluster_pct,component_entropy,base_objective,stability_adjustment,plateau_width_candidates,plateau_center_offset,largest_jump_before_pct,largest_jump_after_pct,noise_drop_after_pct,objective
0,0.88424859071168527,0,0,1080,3226,1129,34.996900185988842,31,568,52.592592592592595,35,3.2407407407407409,0.56849520834669076,-2.8894371374216632e-05,0.013000000000000001,1,0,0,1.0185185185185186,22.592592592592592,0.012971105628625785
1,0.90653596929341429,0,1,1080,3226,1210,37.507749535027898,36,324,30,46,4.2592592592592595,0.75480225334596429,0.24496338957198269,0.010458333333333333,1,0,1.0185185185185186,6.0185185185185182,11.203703703703702,0.25542172290531601
2,0.9312879218388137,0,1,1080,3226,1291,40.018598884066954,30,203,18.796296296296298,111,10.277777777777779,0.80861213640508989,0.39648714965101439,0.0039722222222222225,1,0,6.0185185185185182,16.388888888888889,7.9629629629629637,0.4004593718732366
3,0.95259087482430871,0,1,1080,3226,1371,42.498450092994418,22,117,10.833333333333334,288,26.666666666666668,0.78824683866833534,0.49592635691644121,-0.008763888888888887,1,0,16.388888888888889,2.5,6.0185185185185182,0.48716246802755231
4,0.97656150267129449,0,1,1080,3226,1452,45.00929944203348,15,52,4.8148148148148149,315,29.166666666666668,0.79527661468933974,0.61355228453600652,-0.00936111111111111,1,0,2.5,11.75925925925926,2.0370370370370372,0.60419117342489537
5,0.99324265229361397,1,1,1080,3226,1532,47.489150650960944,4,30,2.7777777777777777,442,40.925925925925924,0.84739597305234338,0.79501650499793852,-0.0040277777777777777,1,0,11.75925925925926,36.018518518518519,0.55555555555555558,0.79098872722016078
6,1.0079611407037614,0,1,1080,3226,1613,50,2,24,2.2222222222222223,831,76.944444444444443,0.76240085590341455,0.62532465137421578,-0.033222222222222215,1,0,36.018518518518519,20.833333333333336,0,0.59210242915199351
7,1.0291182660456961,0,0,1080,3226,1694,52.510849349039056,1,24,2.2222222222222223,1056,97.777777777777771,0.021973459055346214,-1.3860289397230798,-0.020722222222222218,10,-4.5,20.833333333333336,0,0,-1.4067511619453021
8,1.0508390970023627,0,0,1080,3226,1774,54.99070055796652,1,24,2.2222222222222223,1056,97.777777777777771,0.021973459055346214,-1.3860289397230798,-0.00026388888888888989,10,-3.5,0,0.092592592592592601,0.092592592592592601,-1.3862928286119687
9,1.0722907751446979,0,0,1080,3226,1855,57.501549907005582,1,23,2.1296296296296298,1057,97.870370370370367,0.021067903055708596,-1.387332124034887,0.026888888888888889,10,-2.5,0.092592592592592601,0.37037037037037041,0.37037037037037041,-1.3604432351459981
10,1.0971805814125364,0,0,1080,3226,1936,60.012399256044638,1,19,1.7592592592592593,1061,98.240740740740748,0.017436927385225436,-1.3925813605812845,0.028861111111111112,10,-1.5,0.37037037037037041,0.92592592592592582,0.92592592592592582,-1.3637202494701735
11,1.1212214714838631,0,0,1080,3226,2016,62.492250464972102,1,9,0.83333333333333337,1071,99.166666666666671,0.0082985142565956075,-1.4059598463285683,0.030277777777777778,10,-0.5,0.92592592592592582,0,0,-1.3756820685507904
12,1.1428402346861042,0,0,1080,3226,2097,65.003099814011165,1,9,0.83333333333333337,1071,99.166666666666671,0.0082985142565956075,-1.4059598463285683,0.030277777777777778,10,0.5,0,0,0,-1.3756820685507904
13,1.1672559351664795,0,0,1080,3226,2177,67.482951022938622,1,9,0.83333333333333337,1071,99.166666666666671,0.0082985142565956075,-1.4059598463285683,0.029291666666666667,10,1.5,0,0.83333333333333337,0.83333333333333337,-1.3766681796619016
14,1.1960899120669239,0,0,1080,3226,2258,69.993800371977684,1,0,0,1080,100,0,-1.4183122429850434,0.025913194444444444,10,2.5,0.83333333333333337,0,0,-1.392399048540599
15,1.2197740848708416,0,0,1080,3226,2339,72.504649721016733,1,0,0,1080,100,0,-1.4183122429850434,0.02326413047952235,10,3.5,0,0,0,-1.3950481125055212
16,1.2493017321109665,0,0,1080,3226,2419,74.984500929944204,1,0,0,1080,100,0,-1.4183122429850434,0.021076857005752622,10,4.5,0,0,0,-1.3972353859792908
