candidate_index,threshold,selected,nontrivial,active_points,edge_count,retained_edges,retained_edge_pct,num_clusters,noise_count,noise_pct,largest_cluster,largest_cluster_pct,component_entropy,base_objective,stability_adjustment,plateau_width_candidates,plateau_center_offset,largest_jump_before_pct,largest_jump_after_pct,noise_drop_after_pct,objective
0,0.88294656349828482,0,0,1200,3576,1252,35.011185682326619,26,701,58.416666666666664,56,4.666666666666667,0.51363161380884448,-0.040879407712268785,0.012975,1,0,0,1.5,19.833333333333332,-0.027904407712268785
1,0.90676953882508859,0,0,1200,3576,1341,37.5,35,463,38.583333333333336,74,6.166666666666667,0.67266163732049278,0.15654265722536348,0.010075000000000001,1,0,1.5,2.4166666666666665,12.5,0.16661765722536348
2,0.93360879617701975,0,1,1200,3576,1431,40.016778523489933,32,313,26.083333333333332,103,8.5833333333333339,0.75843145375755472,0.31316480834823579,0.0084124999999999998,1,0,2.4166666666666665,0.5,8.75,0.32157730834823578
3,0.95540072367593798,0,1,1200,3576,1520,42.505592841163313,25,208,17.333333333333332,109,9.0833333333333339,0.83020075251411496,0.46501274961912914,0.0084749999999999999,1,0,0.5,7.416666666666667,9.1666666666666661,0.47348774961912915
4,0.97505345734228155,0,1,1200,3576,1609,44.994407158836687,21,98,8.1666666666666661,198,16.5,0.85110532924201365,0.57340045280282526,0.0015125,1,0,7.416666666666667,16.166666666666664,2.75,0.57491295280282528
5,0.99784653600519746,0,1,1200,3576,1699,47.511185682326619,13,65,5.416666666666667,392,32.666666666666664,0.76422876552080432,0.61554914743586897,-0.0089249999999999972,1,0,16.166666666666664,14.499999999999998,3.166666666666667,0.60662414743586901
6,1.0094674214032524,0,1,1200,3576,1788,50,8,27,2.25,566,47.166666666666664,0.72405083862165931,0.64718642314328967,-0.0093124999999999961,1,0,14.499999999999998,0.5,0.58333333333333337,0.63787392314328972
7,1.0267802094277199,0,1,1200,3576,1877,52.488814317673381,7,20,1.6666666666666667,572,47.666666666666664,0.75032075817859456,0.67681106474774588,-0.0073999999999999986,1,0,0.5,0,0,0.66941106474774592
8,1.053252318334214,0,1,1200,3576,1967,55.005592841163313,4,20,1.6666666666666667,572,47.666666666666664,0.77791514706126841,0.75364600801599457,0.0094625000000000004,1,0,0,2,0.41666666666666669,0.76310850801599461
9,1.0758956525812273,0,1,1200,3576,2056,57.494407158836687,3,15,1.25,596,49.666666666666664,0.67878340284479,0.74359501753231649,0.0077500000000000017,1,0,2,0.33333333333333337,1,0.75134501753231653
10,1.0957084703870683,0,1,1200,3576,2146,60.011185682326619,2,3,0.25,600,50,1,0.90004995377424124,0.012637499999999999,7,-3,0.33333333333333337,0,0.25,0.91268745377424121
11,1.1242386105465392,0,1,1200,3576,2235,62.5,2,0,0,600,50,1,0.90204995377424102,0.017933333333333332,7,-2,0,0,0,0.91998328710757438
12,1.1495992129919135,0,1,1200,3576,2324,64.988814317673373,2,0,0,600,50,1,0.90204995377424102,0.021666666666666667,7,-1,0,0,0,0.92371662044090774
13,1.1770449246429278,1,1,1200,3576,2414,67.505592841163306,2,0,0,600,50,1,0.90204995377424102,0.025000000000000001,7,0,0,0,0,0.92704995377424104
14,1.2043742293626558,0,1,1200,3576,2503,69.994407158836694,2,0,0,600,50,1,0.90204995377424102,0.021635416666666667,7,1,0,0,0,0.9236853704409077
15,1.2345431220154091,0,1,1200,3576,2592,72.483221476510067,2,0,0,600,50,1,0.90204995377424102,0.017876524166516524,7,2,0,0,0,0.91992647794075755
16,1.2735227583581292,0,1,1200,3576,2682,75,2,0,0,600,50,1,0.90204995377424102,0.013574999999999999,7,3,0,0,0,0.91562495377424102
