-1.5316764000706866,-0.3040012707803605,0
-1.5016324932564709,-0.3881701469337825,0
-1.6180493529114575,-0.7608842766008437,0
-1.4695082759798972,-0.5914661445182835,0
-1.455076104942587,-0.42352983226388186,0
-1.4255107070293396,-0.5759650752590454,0
-1.586869331510031,-0.6958835468144752,0
-1.4359118989725541,-0.21763806521450424,0
-1.4672562984931132,-0.7199508875770849,0
-1.4891015961542668,-0.3771681449621871,0
-1.4414776861671401,-0.7302454337923812,0
-1.4650265928050235,-0.4200973456317219,0
-1.3578569714528588,-0.859421678030619,0
-1.5199904465198173,-0.42685087743717415,0
-1.2160950966649926,-0.3114263919306302,0
-1.6091990990176783,-0.3470910769521556,0
-1.52308030610071,-0.5356644891214092,0
-1.509500807956506,-0.4608784670519051,0
-1.2468572476062767,-0.6833316387147742,0
-1.355147673897004,-0.5008893085382313,0
-1.361005904893763,-0.3674202057742124,0
-1.4804309094942223,-0.39783362745354395,0
-1.30728434638572,-0.7069101326562732,0
-1.2977724200956753,-0.45590412441203637,0
-1.2668992194449085,-0.8705980296222406,0
-1.4711312619436991,-0.5976510773981939,0
-1.552171719429323,-0.8471379556015443,0
-1.4988546831370435,-0.5614926151709788,0
-1.6140239295072776,-0.672716721233793,0
-1.3665445558165161,-0.5424265197577166,0
-1.3339636548318048,-0.14358398354414353,0
-1.4657744279009026,-0.5199000331872943,0
-1.673553697135493,-0.865494940955672,0
-1.5022416689560683,-0.6428441351429877,0
-1.3860521759722482,-0.3465358802632015,0
-1.4996795848061908,-0.458161022656828,0
-1.5837393934501953,-0.4614754790165301,0
-1.6885849764838148,-0.4600951786771231,0
-1.3382249957131198,-0.8962903229545564,0
-1.597234966529445,-0.42579145985090605,0
-1.4273343062388426,-0.4694093913295589,0
-1.6170426020019457,-0.2731023010019065,0
-1.4264796062845297,-0.48916592264003106,0
-1.3668353623456047,-0.4089953487741255,0
-1.3910926027915613,-0.5378068245058478,0
-1.5088363527962052,-0.8358378993610692,0
-1.3611062187666576,-0.2363712281797871,0
-1.646408539401392,-0.45247707455568115,0
-1.4874741400070282,-0.6637165648897708,0
-1.541221323141306,-0.8262969105508734,0
-1.3781874147596789,-0.5548150675700803,0
-1.4095508560041736,-0.29135770734438343,0
-1.4110412305189897,-0.6986466729793775,0
-1.3157857645268625,-0.5315249150589413,0
-1.4604610937574092,-0.6623051569327391,0
-1.471352185414989,-0.6118859707237542,0
-1.584581255460074,-0.6415319039925637,0
-1.3257760097126896,-0.339741246911802,0
-1.580515049498224,-0.6530102891284224,0
