candidate_index,threshold,selected,nontrivial,active_points,edge_count,retained_edges,retained_edge_pct,num_clusters,noise_count,noise_pct,largest_cluster,largest_cluster_pct,component_entropy,base_objective,stability_adjustment,plateau_width_candidates,plateau_center_offset,largest_jump_before_pct,largest_jump_after_pct,noise_drop_after_pct,objective
0,0.88484013147745932,0,0,1440,4305,1507,35.005807200929155,35,841,58.402777777777779,31,2.1527777777777777,0.5130478123289044,-0.098660228811615,0.012635416666666666,1,0,0,1.1111111111111112,17.569444444444443,-0.086024812144948337
1,0.91148413846099563,0,0,1440,4305,1615,37.51451800232288,40,588,40.833333333333336,47,3.2638888888888888,0.66307801901521968,0.11156243913231378,0.011229166666666667,1,0,1.1111111111111112,2.8472222222222223,17.083333333333332,0.12279160579898045
2,0.93556551351823825,0,1,1440,4305,1722,40,38,342,23.75,88,6.1111111111111107,0.77925964065522668,0.30996348367572191,0.0080312500000000002,1,0,2.8472222222222223,3.5416666666666665,9.6527777777777786,0.3179947336757219
3,0.95728762559919012,0,1,1440,4305,1830,42.508710801393725,24,203,14.097222222222221,139,9.6527777777777786,0.81385491677117905,0.50228251533485768,0.00684375,1,0,3.5416666666666665,22.430555555555557,7.291666666666667,0.50912626533485772
4,0.97673540917973367,1,1,1440,4305,1937,44.994192799070845,16,98,6.8055555555555554,462,32.083333333333336,0.75902678785971345,0.57500050130311309,-0.016281249999999997,1,0,22.430555555555557,54.791666666666671,4.2361111111111116,0.55871925130311306
5,0.99767346586754202,0,1,1440,4305,2045,47.502903600464577,7,37,2.5694444444444446,1251,86.875,0.27899903332880222,0.19808688880371558,-0.055625000000000001,1,0,54.791666666666671,7.6388888888888893,0.83333333333333337,0.14246188880371558
6,1.0087178902595144,0,1,1440,4305,2153,50.011614401858303,3,25,1.7361111111111112,1361,94.513888888888886,0.18390105229762435,0.14599044228678751,-0.055656250000000004,1,0,7.6388888888888893,4.375,0.625,0.090334192286787504
7,1.0260004148489958,0,0,1440,4305,2260,52.497096399535423,1,16,1.1111111111111112,1424,98.888888888888886,0.011049152813701576,-1.4012972347514712,0.013343749999999998,10,-4.5,4.375,0.069444444444444448,0.069444444444444448,-1.3879534847514712
8,1.0477779312365125,0,0,1440,4305,2368,55.005807200929155,1,15,1.0416666666666667,1425,98.958333333333329,0.01036222382701104,-1.4023071188088498,0.019513888888888886,10,-3.5,0.069444444444444448,0.27777777777777779,0.27777777777777779,-1.382793229919961
9,1.0698119499423484,0,0,1440,4305,2475,57.491289198606275,1,11,0.76388888888888884,1429,99.236111111111114,0.0076096380005663935,-1.406367167366624,0.026694444444444444,10,-2.5,0.27777777777777779,0.55555555555555558,0.55555555555555558,-1.3796727229221797
10,1.0923116269341719,0,0,1440,4305,2583,60,1,3,0.20833333333333334,1437,99.791666666666671,0.0020811616858317427,-1.4145856988915959,0.028510416666666667,10,-1.5,0.55555555555555558,0.069444444444444448,0.069444444444444448,-1.3860752822249292
11,1.1163527800601065,0,0,1440,4305,2691,62.508710801393725,1,2,0.1388888888888889,1438,99.861111111111114,0.0013879239358750594,-1.4156222412475994,0.030722222222222224,10,-0.5,0.069444444444444448,0,0,-1.3849000190253771
12,1.140233844646515,0,0,1440,4305,2798,64.994192799070845,1,2,0.1388888888888889,1438,99.861111111111114,0.0013879239358750594,-1.4156222412475994,0.031305555555555559,10,0.5,0,0,0,-1.3843166856920439
13,1.164174971779748,0,0,1440,4305,2906,67.502903600464577,1,2,0.1388888888888889,1438,99.861111111111114,0.0013879239358750594,-1.4156222412475994,0.029166666666666667,10,1.5,0,0,0,-1.3864555745809328
14,1.1891751378999273,0,0,1440,4305,3013,69.98838559814169,1,2,0.1388888888888889,1438,99.861111111111114,0.0013879239358750594,-1.4156222412475994,0.026913194444444444,10,2.5,0,0,0,-1.3887090468031549
15,1.2185854829265699,0,0,1440,4305,3121,72.497096399535423,1,2,0.1388888888888889,1438,99.861111111111114,0.0013879239358750594,-1.4156222412475994,0.02426458383707935,10,3.5,0,0,0,-1.39135765741052
16,1.2484707875120429,0,0,1440,4305,3229,75.005807200929155,1,2,0.1388888888888889,1438,99.861111111111114,0.0013879239358750594,-1.4156222412475994,0.021074302731205509,10,4.5,0,0,0,-1.3945479385163939
