candidate_index,threshold,selected,nontrivial,active_points,edge_count,retained_edges,retained_edge_pct,num_clusters,noise_count,noise_pct,largest_cluster,largest_cluster_pct,component_entropy,base_objective,stability_adjustment,plateau_width_candidates,plateau_center_offset,largest_jump_before_pct,largest_jump_after_pct,noise_drop_after_pct,objective
0,0.88406433138141871,0,0,1200,3578,1252,34.991615427613191,31,675,56.25,36,3,0.53397330383441399,-0.04772699994227203,0.012012500000000001,1,0,0,1.7500000000000002,13.416666666666666,-0.035714499942272028
1,0.90830057151291954,0,0,1200,3578,1342,37.506987143655671,33,514,42.833333333333336,57,4.75,0.64102507393989494,0.12035867255567059,0.010162500000000001,1,0,1.7500000000000002,0.91666666666666663,15.083333333333334,0.13052117255567058
2,0.93075984746671603,0,1,1200,3578,1431,39.99441028507546,34,333,27.75,68,5.666666666666667,0.76450320919910153,0.28860654157514726,0.0091749999999999991,1,0,0.91666666666666663,1.0833333333333335,8.5,0.29778154157514725
3,0.95584016940358274,0,1,1200,3578,1521,42.509782001117941,27,231,19.25,81,6.75,0.82507856828744131,0.43251885205416274,0.0095625000000000016,1,0,1.0833333333333335,0.91666666666666663,5.75,0.44208135205416277
4,0.97806706434353885,0,1,1200,3578,1610,44.99720514253773,21,162,13.5,92,7.666666666666667,0.86573086022121903,0.54545897197888049,0.0097625000000000003,1,0,0.91666666666666663,22.25,7.083333333333333,0.5552214719788805
5,1,0,1,1200,3578,1728,48.295136948015653,9,77,6.416666666666667,359,29.916666666666668,0.80394776865535156,0.68519300727839472,-0.016337499999999998,1,0,22.25,4,2.4166666666666665,0.66885550727839471
6,1.0148224665254866,0,1,1200,3578,1789,50,8,48,4,407,33.916666666666664,0.79513975272830784,0.70641348058061648,-0.016499999999999997,1,0,4,0,1.3333333333333335,0.68991348058061652
7,1.0366395359711498,0,1,1200,3578,1878,52.487423141419789,7,32,2.6666666666666665,407,33.916666666666664,0.83938213243776005,0.75046223323845418,0.0052625000000000007,1,0,0,0.25,0.41666666666666669,0.75572473323845413
8,1.0576618401925935,0,1,1200,3578,1968,55.00279485746227,5,27,2.25,410,34.166666666666664,0.90831896455363703,0.81897771746424264,0.0072125000000000002,2,-0.5,0.25,0,0.083333333333333343,0.82619021746424259
9,1.0762123243593644,0,1,1200,3578,2057,57.490217998882059,5,26,2.1666666666666665,410,34.166666666666664,0.90891545353422021,0.8198531552741134,0.0073124999999999996,2,0.5,0,14.75,0.75,0.82716565527411334
10,1.0987437404699072,0,1,1200,3578,2147,60.00558971492454,4,17,1.4166666666666667,587,48.916666666666664,0.84253332051134211,0.77282955622352045,-0.007587499999999997,1,0,14.75,0.75,0.75,0.76524205622352048
11,1.1223367941585152,0,1,1200,3578,2236,62.493012856344329,2,8,0.66666666666666663,596,49.666666666666664,1,0.89821162044090785,-0.005162499999999997,6,-2.5,0.75,0.25,0.25,0.8930491204409079
12,1.1463210075873249,0,1,1200,3578,2326,65.008384572386802,2,5,0.41666666666666669,599,49.916666666666664,1,0.89909130794090797,0.015650000000000001,6,-1.5,0.25,0.083333333333333343,0.33333333333333337,0.91474130794090802
13,1.1707368013491013,0,1,1200,3578,2415,67.495807713806599,2,1,0.083333333333333329,600,50,1,0.90138328710757443,0.020212499999999998,6,-0.5,0.083333333333333343,0,0.083333333333333343,0.92159578710757439
14,1.1969735350162642,1,1,1200,3578,2504,69.983230855226381,2,0,0,600,50,1,0.90204995377424102,0.020368750000000001,6,0.5,0,0,0,0.92241870377424107
15,1.2297108087486044,0,1,1200,3578,2594,72.498602571268862,2,0,0,600,50,1,0.90204995377424102,0.016042271322290184,6,1.5,0,0,0,0.91809222509653121
16,1.2657544684217901,0,1,1200,3578,2683,74.986025712688658,2,0,0,600,50,1,0.90204995377424102,0.011076674571108891,6,2.5,0,0,0,0.91312662834534986
