-0.9896105691304341,-1.02858322969932,0
-0.9390258271826019,1.0023977620390292,0
-1.2456076810552277,-1.2974551043530083,0
-1.0096836591622202,-0.2864125541471821,0
-1.0260985032542738,-0.8368828559816066,0
-0.9243921267125904,0.835480178221291,0
-1.016698217607169,1.1938277331831662,0
-0.9711358679734232,-0.8432905023345293,0
-0.9823436171679305,-0.9454165770978233,0
-0.9244996747340055,-0.01331445556011476,0
-1.0451711576302107,-0.6603857978793892,0
-0.885450035711697,-0.12058162418982457,0
-1.0728011660901349,-0.3232174301159531,0
-0.9637819696882989,0.4126323905036854,0
-0.9773522796978046,0.47967407014639013,0
-0.7811440124087455,-0.3788811048405997,0
-1.0823243633475867,-0.7966116652682733,0
-0.9542865391254177,1.1956028988437901,0
-1.037123283156314,-0.8236672427516162,0
-1.1177591723582476,0.7050420653116221,0
-0.9398425913009966,0.5948677598710321,0
-1.0997180746724204,0.2759557728871492,0
-1.0109495534252935,0.2621399806248731,0
-0.9252965218552126,0.267171881993951,0
-0.9471443726587445,0.10718264052383368,0
-0.9913806931645064,0.6852459370871082,0
-1.1895591096663198,-0.28992848373200714,0
-1.0775726810066015,-0.6172633084983659,0
-1.0554166933811941,1.5708908552287373,0
-1.1224518219577364,1.0308170929605789,0
-1.2151745642448053,-0.3055296978693196,0
-1.0057215482731687,0.6390324966421272,0
-0.9434772860402391,0.8514315740135272,0
-1.0637673398296803,-0.4362422403327026,0
-0.9268232421197379,-0.15829289183115605,0
-1.1689647972227066,-1.1242621830133508,0
-1.128537093345563,0.5477030687357795,0
-1.0080284228350787,0.745950445264444,0
-1.072679148300208,0.20045945921699546,0
-0.9531958249749497,-0.2793409022717043,0
-0.972354042433185,-0.6408982918348343,0
-1.065393460256933,-0.3535756107650979,0
-1.1599032884804692,0.5372553742381458,0
-1.0774625635933566,0.05069502120920891,0
-0.9696336131024066,0.495784282841036,0
-0.9486796676584134,-0.06311053716411771,0
-1.0722303852987864,-0.043865378691402994,0
-1.2156812425185395,-1.4460786044488336,0
-1.1743001642214936,-0.9847577003497702,0
