candidate_index,threshold,selected,nontrivial,active_points,edge_count,retained_edges,retained_edge_pct,num_clusters,noise_count,noise_pct,largest_cluster,largest_cluster_pct,component_entropy,base_objective,stability_adjustment,plateau_width_candidates,plateau_center_offset,largest_jump_before_pct,largest_jump_after_pct,noise_drop_after_pct,objective
0,0.8865757012149722,0,0,1500,4485,1570,35.005574136008917,38,834,55.600000000000001,43,2.8666666666666667,0.53337132181826863,-0.075817874224246823,0.01244,1,0,0,1.5333333333333332,16.266666666666666,-0.063377874224246816
1,0.90874254061526827,0,0,1500,4485,1682,37.502787068004459,39,590,39.333333333333336,66,4.4000000000000004,0.66138858534961609,0.1345403302655116,0.0101,1,0,1.5333333333333332,4.7999999999999998,12.933333333333334,0.1446403302655116
2,0.93298980001734344,0,1,1500,4485,1794,40,34,396,26.399999999999999,138,9.1999999999999993,0.72906971192948533,0.29960901291674047,0.0058200000000000005,1,0,4.7999999999999998,15.866666666666667,10.533333333333333,0.30542901291674046
3,0.95488172460219689,0,1,1500,4485,1906,42.497212931995541,21,238,15.866666666666667,376,25.066666666666666,0.66449158446011525,0.4398397609674925,-0.0082700000000000013,1,0,15.866666666666667,5,5.1333333333333337,0.4315697609674925
4,0.97674025888553018,0,1,1500,4485,2018,44.994425863991083,14,161,10.733333333333333,451,30.066666666666666,0.64542544210563124,0.53283030090706296,-0.008380000000000002,1,0,5,1.6000000000000001,4.3999999999999995,0.52445030090706291
5,0.99810139485639471,0,1,1500,4485,2130,47.491638795986624,8,95,6.333333333333333,475,31.666666666666668,0.62835999096328354,0.63963875789762137,0.0043899999999999998,1,0,1.6000000000000001,0.46666666666666673,2.6000000000000001,0.64402875789762137
6,1.0107478821678622,0,1,1500,4485,2243,50.011148272017834,4,56,3.7333333333333334,482,32.133333333333333,0.8198022453465017,0.8093737529197379,0.0057599999999999995,2,-0.5,0.46666666666666673,0.46666666666666673,1.2,0.81513375291973789
7,1.0304633467756861,0,1,1500,4485,2355,52.508361204013376,4,38,2.5333333333333332,489,32.600000000000001,0.82101573701671104,0.81803907500431128,0.0069699999999999996,2,0.5,0.46666666666666673,0.33333333333333337,0.20000000000000001,0.82500907500431131
8,1.0524980939297581,0,1,1500,4485,2467,55.005574136008917,3,35,2.3333333333333335,494,32.93333333333333,0.99757316503070792,0.91006939260606923,0.019639999999999998,9,-4,0.33333333333333337,0.20000000000000001,1.3333333333333335,0.92970939260606922
9,1.0757966039617723,0,1,1500,4485,2579,57.502787068004459,3,15,1,497,33.133333333333333,0.99905182417627736,0.920658989973685,0.022109999999999998,9,-3,0.20000000000000001,0.066666666666666666,0.066666666666666666,0.94276898997368497
10,1.1004614095051117,0,1,1500,4485,2691,60,3,14,0.93333333333333335,498,33.200000000000003,0.99911470653547829,0.92101533213273856,0.02478,9,-2,0.066666666666666666,0,0.13333333333333333,0.94579533213273859
11,1.123300637510257,0,1,1500,4485,2803,62.497212931995541,3,12,0.80000000000000004,498,33.200000000000003,0.99924413665251932,0.92212729934036952,0.02742,9,-1,0,0,0,0.94954729934036952
12,1.1480324554489636,0,1,1500,4485,2915,64.994425863991083,3,12,0.80000000000000004,498,33.200000000000003,0.99924413665251932,0.92212729934036952,0.029999999999999999,9,0,0,0,0,0.95212729934036955
13,1.1696014449274148,0,1,1500,4485,3027,67.491638795986617,3,12,0.80000000000000004,498,33.200000000000003,0.99924413665251932,0.92212729934036952,0.0275,9,1,0,0,0,0.94962729934036949
14,1.1952504714558834,0,1,1500,4485,3139,69.988851727982166,3,12,0.80000000000000004,498,33.200000000000003,0.99924413665251932,0.92212729934036952,0.024988750000000001,9,2,0,0.13333333333333333,0.13333333333333333,0.94711604934036953
15,1.2242365672410269,0,1,1500,4485,3251,72.4860646599777,3,10,0.66666666666666663,500,33.333333333333336,0.99936624823118259,0.92283750505956852,0.02195302129007692,9,3,0.13333333333333333,0,0.46666666666666673,0.94479052634964544
16,1.2518848711799084,1,1,1500,4485,3364,75.005574136008917,3,3,0.20000000000000001,500,33.333333333333336,0.99981500606213614,0.92672790363373547,0.01841433073082702,9,4,0,0,0,0.94514223436456246
