candidate_index,threshold,selected,nontrivial,active_points,edge_count,retained_edges,retained_edge_pct,num_clusters,noise_count,noise_pct,largest_cluster,largest_cluster_pct,component_entropy,base_objective,stability_adjustment,plateau_width_candidates,plateau_center_offset,largest_jump_before_pct,largest_jump_after_pct,noise_drop_after_pct,objective
0,0.87832173488891496,0,0,1450,4327,1515,35.012710885139818,32,936,64.551724137931032,35,2.4137931034482758,0.45429456866455747,-0.17544687459075875,0.012462068965517242,1,0,0,5.1034482758620694,16.413793103448278,-0.16298480562524151
1,0.90354464408355262,0,0,1450,4327,1623,37.508666512595333,35,698,48.137931034482762,109,7.5172413793103452,0.58434000147019638,0.042367494921214485,0.0063379310344827593,1,0,5.1034482758620694,6.2758620689655169,16.413793103448278,0.048705425955697247
2,0.92803621016989279,0,1,1450,4327,1731,40.004622140050841,38,460,31.724137931034484,200,13.793103448275861,0.69294974872458692,0.20935732910380395,0.0043206896551724154,1,0,6.2758620689655169,3.7931034482758621,12.344827586206897,0.21367801875897635
3,0.94956225861484278,0,1,1450,4327,1839,42.500577767506357,32,281,19.379310344827587,255,17.586206896551722,0.74142915714117785,0.36231099237486925,0.0035758620689655182,1,0,3.7931034482758621,1.7931034482758619,7.3793103448275863,0.36588685444383479
4,0.97530288243347218,0,1,1450,4327,1947,44.996533394961865,25,174,12,281,19.379310344827587,0.75344989716622668,0.47713050819642272,0.005996551724137932,1,0,1.7931034482758619,8.8275862068965516,3.6551724137931036,0.48312705992056065
5,0.99604224487773996,0,1,1450,4327,2055,47.492489022417381,13,121,8.3448275862068968,409,28.206896551724139,0.67049792360800653,0.57654247212239362,-0.00018965517241379196,1,0,8.8275862068965516,28.827586206896548,2.6896551724137931,0.57635281694997986
6,1.0072732469363377,0,1,1450,4327,2164,50.011555350127111,7,82,5.6551724137931032,827,57.03448275862069,0.50666215345331034,0.51820039219309288,-0.02403448275862069,1,0,28.827586206896548,0.75862068965517238,3.7241379310344822,0.49416590943447219
7,1.0310860512456828,0,1,1450,4327,2272,52.507510977582619,6,28,1.9310344827586208,838,57.793103448275865,0.5103406534356596,0.56469422397132008,-0.024417241379310343,1,0,0.75862068965517238,1.9310344827586208,1.1724137931034484,0.54027698259200974
8,1.0523342892345466,0,1,1450,4327,2380,55.003466605038135,3,11,0.75862068965517238,866,59.724137931034484,0.69340353741631877,0.70430313044323312,0.0076827586206896555,1,0,1.9310344827586208,2.2758620689655173,0,0.71198588906392279
9,1.0745951090992105,1,1,1450,4327,2488,57.499422232493643,2,11,0.75862068965517238,899,62,0.95828682000652987,0.82168146321112945,0.0073724137931034479,1,0,2.2758620689655173,37.931034482758619,0.68965517241379315,0.82905387700423294
10,1.0985280412907561,0,0,1450,4327,2596,59.995377859949159,1,1,0.068965517241379309,1449,99.931034482758619,0.00068941730559708388,-1.4166543633076361,-0.030517241379310341,7,-3,37.931034482758619,0,0,-1.4471716046869465
11,1.1203233642163559,0,0,1450,4327,2704,62.491333487404667,1,1,0.068965517241379309,1449,99.931034482758619,0.00068941730559708388,-1.4166543633076361,-0.027183908045977007,7,-2,0,0,0,-1.4438382713536131
12,1.1457600779654198,0,0,1450,4327,2812,64.987289114860175,1,1,0.068965517241379309,1449,99.931034482758619,0.00068941730559708388,-1.4166543633076361,0.021666666666666667,7,-1,0,0,0,-1.3949876966409693
13,1.1735784633566861,0,0,1450,4327,2921,67.506355442569912,1,1,0.068965517241379309,1449,99.931034482758619,0.00068941730559708388,-1.4166543633076361,0.025010344827586208,7,0,0,0.068965517241379309,0.068965517241379309,-1.3916440184800498
14,1.1988750345640462,0,0,1450,4327,3029,70.002311070025428,1,0,0,1450,100,0,-1.41768783534557,0.021552657981884476,7,1,0.068965517241379309,0,0,-1.3961351773636854
15,1.2267684152778313,0,0,1450,4327,3137,72.498266697480929,1,0,0,1450,100,0,-1.41768783534557,0.017792866174742773,7,2,0,0,0,-1.3998949691708271
16,1.2569975763516372,0,0,1450,4327,3245,74.994222324936445,1,0,0,1450,100,0,-1.41768783534557,0.013575692920429275,7,3,0,0,0,-1.4041121424251406
