candidate_index,threshold,selected,nontrivial,active_points,edge_count,retained_edges,retained_edge_pct,num_clusters,noise_count,noise_pct,largest_cluster,largest_cluster_pct,component_entropy,base_objective,stability_adjustment,plateau_width_candidates,plateau_center_offset,largest_jump_before_pct,largest_jump_after_pct,noise_drop_after_pct,objective
0,0.87638392269350907,0,0,1080,3225,1129,35.007751937984494,29,591,54.722222222222221,37,3.425925925925926,0.54966262576957725,-0.014938542302284001,0.012819444444444444,1,0,0,1.4814814814814816,18.796296296296298,-0.0021190978578395567
1,0.90537148047210636,0,0,1080,3225,1210,37.519379844961243,34,388,35.925925925925924,53,4.9074074074074074,0.70686692485897262,0.19313442392931116,0.0074444444444444445,2,-0.5,1.4814814814814816,3.7962962962962963,11.481481481481481,0.2005788683737556
2,0.92657995699472584,0,1,1080,3225,1290,40,34,264,24.444444444444443,94,8.7037037037037042,0.78289734806481937,0.3119054372776951,0.0042916666666666667,2,0.5,3.7962962962962963,2.9629629629629632,8.9814814814814827,0.31619710394436179
3,0.95480822999168768,0,1,1080,3225,1371,42.511627906976742,24,167,15.462962962962964,126,11.666666666666666,0.81755967575121191,0.47646141985005019,0.0062361111111111115,1,0,2.9629629629629632,16.388888888888889,5.2777777777777777,0.4826975309611613
4,0.97510581729000845,0,1,1080,3225,1451,44.992248062015506,15,110,10.185185185185185,303,28.055555555555557,0.71767627890974039,0.54629031516129511,-0.0091249999999999994,1,0,16.388888888888889,8.518518518518519,3.6111111111111107,0.53716531516129506
5,0.99983606530384606,0,1,1080,3225,1532,47.503875968992247,14,71,6.5740740740740744,395,36.574074074074076,0.68670458987577698,0.5515171601768597,-0.011805555555555555,2,-0.5,8.518518518518519,0,2.4074074074074074,0.53971160462130419
6,1.0087446530471074,0,1,1080,3225,1613,50.015503875968989,14,45,4.166666666666667,395,36.574074074074076,0.7059140499889861,0.57749973047574221,-0.0025555555555555548,2,0.5,0,0.46296296296296291,1.1111111111111112,0.57494417492018668
7,1.0345283329754069,0,1,1080,3225,1693,52.496124031007753,10,33,3.0555555555555554,400,37.037037037037038,0.71464420957899533,0.64176441439433807,0.0096388888888888895,1,0,0.46296296296296291,4.8148148148148149,1.2962962962962963,0.65140330328322693
8,1.0578541562006436,1,1,1080,3225,1774,55.007751937984494,6,19,1.7592592592592593,452,41.851851851851855,0.6857303394237978,0.69521179249877763,0.00426388888888889,1,0,4.8148148148148149,56.666666666666664,0.27777777777777779,0.69947568138766647
9,1.0807335264256908,0,0,1080,3225,1854,57.488372093023258,1,16,1.4814814814814814,1064,98.518518518518519,0.014704529472724954,-1.3965566041716473,-0.050499999999999989,8,-3.5,56.666666666666664,0,0,-1.4470566041716473
10,1.0999039804679276,0,0,1080,3225,1935,60,1,16,1.4814814814814814,1064,98.518518518518519,0.014704529472724954,-1.3965566041716473,-0.047545634920634912,8,-2.5,0,0.64814814814814814,0.64814814814814814,-1.4441022390922822
11,1.1207767270433782,0,0,1080,3225,2016,62.511627906976742,1,9,0.83333333333333337,1071,99.166666666666671,0.0082985142565956075,-1.4059598463285683,0.022464285714285718,8,-1.5,0.64814814814814814,0.1851851851851852,0.1851851851851852,-1.3834955606142825
12,1.1451420082138306,0,0,1080,3225,2096,64.992248062015506,1,7,0.64814814814814814,1073,99.351851851851848,0.0064604311519993931,-1.4086793071024197,0.02536309523809524,8,-0.5,0.1851851851851852,0.46296296296296291,0.46296296296296291,-1.3833162118643245
13,1.1729807267046053,0,0,1080,3225,2177,67.503875968992247,1,2,0.18518518518518517,1078,99.81481481481481,0.0018501361147871605,-1.4155417529580367,0.025515873015873016,8,0.5,0.46296296296296291,0,0,-1.3900258799421636
14,1.2060999461446591,0,0,1080,3225,2257,69.984496124031011,1,2,0.18518518518518517,1078,99.81481481481481,0.0018501361147871605,-1.4155417529580367,0.022627480158730159,8,1.5,0,0,0,-1.3929142727993067
15,1.2310197578599713,0,0,1080,3225,2338,72.496124031007753,1,2,0.18518518518518517,1078,99.81481481481481,0.0018501361147871605,-1.4155417529580367,0.019927340512782547,8,2.5,0,0.1851851851851852,0.1851851851851852,-1.3956144124452543
16,1.2614432223368421,0,0,1080,3225,2419,75.007751937984494,1,0,0,1080,100,0,-1.4183122429850434,0.015851846824109127,8,3.5,0.1851851851851852,0,0,-1.4024603961609343
