candidate_index,threshold,selected,nontrivial,active_points,edge_count,retained_edges,retained_edge_pct,num_clusters,noise_count,noise_pct,largest_cluster,largest_cluster_pct,component_entropy,base_objective,stability_adjustment,plateau_width_candidates,plateau_center_offset,largest_jump_before_pct,largest_jump_after_pct,noise_drop_after_pct,objective
0,0.87547570444409195,0,0,1080,3224,1129,35.018610421836229,25,676,62.592592592592595,35,3.2407407407407409,0.48065908735761514,-0.10149928458384319,0.012861111111111111,1,0,0,0,19.074074074074073,-0.088638173472732076
1,0.90145350937041513,0,0,1080,3224,1209,37.5,31,470,43.518518518518519,35,3.2407407407407409,0.64890526109128588,0.12528283396577733,0.0097083333333333327,2,-0.5,0,4.7222222222222223,14.722222222222223,0.13499116729911065
2,0.92556537230803893,0,1,1080,3224,1290,40.012406947890817,31,311,28.796296296296298,86,7.9629629629629628,0.74974292555524102,0.28967928298906687,0.0032500000000000003,2,0.5,4.7222222222222223,3.2407407407407405,9.4444444444444446,0.29292928298906684
3,0.9504440418335145,0,1,1080,3224,1370,42.493796526054588,23,209,19.351851851851851,121,11.203703703703704,0.77824017416453994,0.44124385615317002,0.0055277777777777782,1,0,3.2407407407407405,8.2407407407407405,7.9629629629629637,0.44677163393094782
4,0.97136560284116358,0,1,1080,3224,1451,45.006203473945412,19,123,11.388888888888889,210,19.444444444444443,0.78939474741846982,0.53643909472501183,0.00038888888888889001,1,0,8.2407407407407405,12.685185185185185,1.8518518518518516,0.53682798361390072
5,0.99479276298117547,0,1,1080,3224,1531,47.487593052109183,13,103,9.5370370370370363,347,32.129629629629626,0.70188842460053513,0.55933948515126675,-0.0044861111111111109,1,0,12.685185185185185,4.3518518518518521,4.9074074074074074,0.55485337404015567
6,1.0082265576449208,0,1,1080,3224,1612,50,8,50,4.6296296296296298,394,36.481481481481481,0.70959211877578721,0.66145542856488804,-0.0049166666666666664,1,0,4.3518518518518521,7.1296296296296298,2.0370370370370372,0.65653876189822136
7,1.0271223433124466,0,1,1080,3224,1693,52.512406947890817,6,28,2.5925925925925926,471,43.611111111111114,0.68958349785829964,0.68312791338295198,0.0015972222222222221,1,0,7.1296296296296298,1.0185185185185186,1.0185185185185186,0.68472513560517423
8,1.0479662020235303,1,1,1080,3224,1773,54.993796526054588,5,17,1.5740740740740742,482,44.629629629629626,0.74056209967792408,0.72740684162052271,0.0015138888888888893,1,0,1.0185185185185186,33.796296296296298,0.46296296296296291,0.72892073050941164
9,1.0675298768938124,0,1,1080,3224,1854,57.506203473945412,4,12,1.1111111111111112,847,78.425925925925924,0.47601631868643673,0.44992238625793718,-0.030499999999999999,1,0,33.796296296296298,15.37037037037037,0.37037037037037041,0.41942238625793715
10,1.0927480847954063,0,1,1080,3224,1934,59.987593052109183,3,8,0.7407407407407407,1013,93.796296296296291,0.23048954864424503,0.18078879476841722,-0.030527777777777775,1,0,15.37037037037037,3.8888888888888888,0.1851851851851852,0.15026101699063946
11,1.113314364440958,0,1,1080,3224,2015,62.5,2,6,0.55555555555555558,1055,97.68518518518519,0.13555142989344135,0.11742529465755652,-0.0084444444444444437,1,0,3.8888888888888888,1.7592592592592593,0,0.10898085021311207
12,1.1413188134021313,0,0,1080,3224,2095,64.981389578163771,1,6,0.55555555555555558,1074,99.444444444444443,0.0055400947991806086,-1.4100445061016267,0.005333333333333334,5,-2,1.7592592592592593,0,0,-1.4047111727682933
13,1.1637816179830809,0,0,1080,3224,2176,67.493796526054595,1,6,0.55555555555555558,1074,99.444444444444443,0.0055400947991806086,-1.4100445061016267,0.012972222222222222,5,-1,0,0.55555555555555558,0.55555555555555558,-1.3970722838794045
14,1.191070470832909,0,0,1080,3224,2257,70.006203473945405,1,0,0,1080,100,0,-1.4183122429850434,0.019302082871536265,5,0,0.55555555555555558,0,0,-1.3990101601135072
15,1.2203400362928385,0,0,1080,3224,2337,72.487593052109176,1,0,0,1080,100,0,-1.4183122429850434,0.013876263403018511,5,1,0,0,0,-1.4044359795820249
16,1.2489493222599717,0,0,1080,3224,2418,75,1,0,0,1080,100,0,-1.4183122429850434,0.0085749999999999993,5,2,0,0,0,-1.4097372429850434
