candidate_index,threshold,selected,nontrivial,active_points,edge_count,retained_edges,retained_edge_pct,num_clusters,noise_count,noise_pct,largest_cluster,largest_cluster_pct,component_entropy,base_objective,stability_adjustment,plateau_width_candidates,plateau_center_offset,largest_jump_before_pct,largest_jump_after_pct,noise_drop_after_pct,objective
0,0.89648178844879201,0,0,1440,4302,1506,35.006973500697349,42,670,46.527777777777779,72,5,0.6047405154320854,0.020073054890638136,0.01215625,1,0,0,1.25,14.374999999999998,0.032229304890638133
1,0.92011066524686369,0,1,1440,4302,1613,37.494188749418875,41,463,32.152777777777779,90,6.25,0.7132141639533417,0.19910428707417602,0.00975,1,0,1.25,4.0972222222222223,8.3333333333333321,0.20885428707417603
2,0.93883689703564144,0,1,1440,4302,1721,40.004649000464902,32,343,23.819444444444443,149,10.347222222222221,0.7438663026593757,0.33631954704508266,0.0064687500000000005,1,0,4.0972222222222223,13.750000000000002,9.2361111111111107,0.34278829704508268
3,0.95877690317137509,0,1,1440,4302,1828,42.491864249186428,22,210,14.583333333333334,347,24.097222222222221,0.71759900497100915,0.46017174938202282,-0.0051458333333333339,1,0,13.750000000000002,14.930555555555555,9.0277777777777768,0.45502591604868947
4,0.97866291874372702,0,1,1440,4302,1936,45.002324500232447,12,80,5.5555555555555554,562,39.027777777777779,0.59687061340000591,0.55264480877471489,-0.0075729166666666636,1,0,14.930555555555555,6.5972222222222223,2.2916666666666665,0.54507189210804818
5,0.99648929792247265,1,1,1440,4302,2043,47.489539748953973,8,47,3.2638888888888888,657,45.625,0.49418359403281914,0.56805001868633243,-0.0076354166666666636,1,0,6.5972222222222223,51.249999999999993,1.875,0.56041460201966575
6,1.0083413077987728,0,1,1440,4302,2151,50,3,20,1.3888888888888888,1395,96.875,0.10289226856834335,0.078338178166724295,-0.051354166666666659,1,0,51.249999999999993,1.9444444444444444,0.97222222222222221,0.026984011500057636
7,1.027667752108369,0,1,1440,4302,2259,52.510460251046027,2,6,0.41666666666666669,1423,98.819444444444443,0.070650769739276892,0.075696285826956755,-0.056499999999999995,3,-1,1.9444444444444444,0,0,0.01919628582695676
8,1.0483562371487494,0,1,1440,4302,2366,54.997675499767553,2,6,0.41666666666666669,1423,98.819444444444443,0.070650769739276892,0.075696285826956755,0.012718749999999999,3,0,0,0.34722222222222221,0.34722222222222221,0.088415035826956756
9,1.0669358802020965,0,1,1440,4302,2474,57.508135750813572,2,1,0.069444444444444448,1428,99.166666666666671,0.065692111652664725,0.070104057001272119,0.0045833333333333334,3,1,0.34722222222222221,0.76388888888888884,0,0.074687390334605447
10,1.0894752153370424,0,0,1440,4302,2581,59.995350999535098,1,1,0.069444444444444448,1439,99.930555555555557,0.00069420326206551383,-1.4166608334139881,0.01409375,7,-3,0.76388888888888884,0.069444444444444448,0.069444444444444448,-1.4025670834139881
11,1.1118797736554815,0,0,1440,4302,2689,62.505811250581125,1,0,0,1440,100,0,-1.4177014752733037,0.017416666666666667,7,-2,0.069444444444444448,0,0,-1.4002848086066371
12,1.1355604673609265,0,0,1440,4302,2796,64.993026499302644,1,0,0,1440,100,0,-1.4177014752733037,0.021583333333333333,7,-1,0,0,0,-1.3961181419399704
13,1.1611438272277743,0,0,1440,4302,2904,67.503486750348671,1,0,0,1440,100,0,-1.4177014752733037,0.025000000000000001,7,0,0,0,0,-1.3927014752733038
14,1.1929348225327689,0,0,1440,4302,3011,69.990701999070197,1,0,0,1440,100,0,-1.4177014752733037,0.021635416666666667,7,1,0,0,0,-1.3960660586066371
15,1.2227570161835297,0,0,1440,4302,3119,72.501162250116224,1,0,0,1440,100,0,-1.4177014752733037,0.017875451082116457,7,2,0,0,0,-1.3998260241911873
16,1.2543866004453117,0,0,1440,4302,3226,74.98837749883775,1,0,0,1440,100,0,-1.4177014752733037,0.013576393079149068,7,3,0,0,0,-1.4041250821941547
