candidate_index,threshold,selected,nontrivial,active_points,edge_count,retained_edges,retained_edge_pct,num_clusters,noise_count,noise_pct,largest_cluster,largest_cluster_pct,component_entropy,base_objective,stability_adjustment,plateau_width_candidates,plateau_center_offset,largest_jump_before_pct,largest_jump_after_pct,noise_drop_after_pct,objective
0,0.87480086355527242,0,0,1200,3570,1250,35.0140056022409,31,730,60.833333333333336,26,2.1666666666666665,0.49426312068816719,-0.11772087654345836,0.0126,1,0,0,0.58333333333333337,17.333333333333336,-0.10512087654345836
1,0.90051600492333983,0,0,1200,3570,1339,37.50700280112045,40,522,43.5,33,2.75,0.64625879086279703,0.065188803658412772,0.0083125000000000004,2,-0.5,0.58333333333333337,1.5833333333333335,10.083333333333332,0.073501303658412773
2,0.92158417019348526,0,1,1200,3570,1428,40,40,401,33.416666666666664,52,4.333333333333333,0.72336472266076646,0.18513108812103543,0.0074124999999999998,2,0.5,1.5833333333333335,0.75,12.083333333333334,0.19254358812103542
3,0.94724078036219894,0,1,1200,3570,1517,42.49299719887955,38,256,21.333333333333332,61,5.083333333333333,0.81106280179309465,0.32721050345302322,0.0095999999999999992,1,0,0.75,3.75,10,0.33681050345302321
4,0.97106167719522951,0,1,1200,3570,1607,45.0140056022409,37,136,11.333333333333334,106,8.8333333333333339,0.87581606124393907,0.43472309149818428,0.0058999999999999999,1,0,3.75,0.41666666666666669,2.666666666666667,0.44062309149818429
5,0.99171991981781127,0,1,1200,3570,1696,47.50700280112045,28,104,8.6666666666666661,111,9.25,0.88021095211318334,0.52639837723365157,0.0059250000000000006,1,0,0.41666666666666669,3.75,2.833333333333333,0.53232337723365153
6,1.0047929666221411,0,1,1200,3570,1785,50,21,70,5.833333333333333,156,13,0.88112908671877654,0.60722168458635883,0.0061750000000000008,1,0,3.75,9.5,4.5,0.61339668458635888
7,1.0267610045628273,0,1,1200,3570,1874,52.49299719887955,16,16,1.3333333333333333,270,22.5,0.84704454522325789,0.66719592670027805,-0.0013249999999999998,1,0,9.5,25.666666666666664,0.5,0.66587092670027803
8,1.0493419340449517,0,1,1200,3570,1963,54.9859943977591,10,10,0.83333333333333337,578,48.166666666666664,0.69535599128942882,0.61243018270044447,-0.020724999999999997,1,0,25.666666666666664,0.5,0.5,0.59170518270044448
9,1.0706381915094751,0,1,1200,3570,2053,57.50700280112045,7,4,0.33333333333333331,584,48.666666666666664,0.71489194223608354,0.6707426458345338,-0.020799999999999999,1,0,0.5,1.25,0,0.64994264583453376
10,1.0967837288864946,0,1,1200,3570,2142,60,4,4,0.33333333333333331,599,49.916666666666664,0.8336715574854936,0.77394710583114001,0.0085250000000000013,1,0,1.25,0.083333333333333343,0.16666666666666669,0.78247210583114002
11,1.1248452231979791,0,1,1200,3570,2231,62.49299719887955,3,2,0.16666666666666666,600,50,0.76540470829677298,0.78108414110717717,0.0060000000000000001,2,-0.5,0.083333333333333343,0,0,0.78708414110717717
12,1.1533471698701101,0,1,1200,3570,2320,64.9859943977591,3,2,0.16666666666666666,600,50,0.76540470829677298,0.78108414110717717,0.0073999999999999995,2,0.5,0,0,0,0.78848414110717713
13,1.1800938642829266,0,1,1200,3570,2410,67.50700280112045,2,2,0.16666666666666666,600,50,1,0.90071662044090783,0.005025,3,-1,0,0,0.16666666666666669,0.90574162044090778
14,1.2101505409695412,1,1,1200,3570,2499,70,2,0,0,600,50,1,0.90204995377424102,0.014968749999999999,3,0,0,0,0,0.917018703774241
15,1.2395928729032388,0,1,1200,3570,2588,72.49299719887955,2,0,0,600,50,1,0.90204995377424102,0.0045426070795965444,3,1,0,50,0,0.90659256085383755
16,1.2739674275801192,0,0,1200,3570,2677,74.9859943977591,1,0,0,1200,100,0,-1.4180783239261856,-0.051423321681613822,1,0,50,0,0,-1.4695016456077994
