candidate_index,threshold,selected,nontrivial,active_points,edge_count,retained_edges,retained_edge_pct,num_clusters,noise_count,noise_pct,largest_cluster,largest_cluster_pct,component_entropy,base_objective,stability_adjustment,plateau_width_candidates,plateau_center_offset,largest_jump_before_pct,largest_jump_after_pct,noise_drop_after_pct,objective
0,0.89252130580933431,0,0,1200,3575,1251,34.993006993006993,34,647,53.916666666666664,47,3.9166666666666665,0.55182929187712393,-0.037308496154211335,0.012475,1,0,0,2.4166666666666665,16.5,-0.024833496154211335
1,0.91585222107009479,0,0,1200,3575,1341,37.510489510489514,39,449,37.416666666666664,76,6.333333333333333,0.67519009563403543,0.13910256721906955,0.0088374999999999999,1,0,2.4166666666666665,0,11.583333333333332,0.14794006721906955
2,0.93910969169191172,0,1,1200,3575,1430,40,35,310,25.833333333333332,76,6.333333333333333,0.76071641377326471,0.29479359981716718,0.0087625000000000012,1,0,0,5,11.083333333333334,0.30355609981716719
3,0.95877640994452251,0,1,1200,3575,1519,42.489510489510486,30,177,14.75,136,11.333333333333334,0.82333551466439614,0.43974188688634341,0.0053625000000000009,1,0,5,1.3333333333333335,9.0833333333333339,0.44510438688634341
4,0.98136317257563599,0,1,1200,3575,1609,45.006993006993007,21,68,5.666666666666667,152,12.666666666666666,0.86756259573027306,0.60419174607371617,0.0042249999999999996,1,0,1.3333333333333335,21.916666666666668,1.5,0.60841674607371621
5,0.99994493084732872,0,1,1200,3575,1698,47.496503496503493,13,50,4.166666666666667,415,34.583333333333336,0.78512955176240129,0.62706411012042806,-0.015887499999999999,1,0,21.916666666666668,1.6666666666666667,2.75,0.61117661012042812
6,1.0131053074421317,0,1,1200,3575,1788,50.013986013986013,12,17,1.4166666666666667,435,36.25,0.76692303780491489,0.65021809088117122,-0.016250000000000001,1,0,1.6666666666666667,2.25,0.33333333333333337,0.63396809088117123
7,1.0317696931598115,0,1,1200,3575,1877,52.503496503496507,9,13,1.0833333333333333,462,38.5,0.77735097912142903,0.69212486010818863,0.0073250000000000016,1,0,2.25,11.333333333333332,0.16666666666666669,0.69944986010818866
8,1.0539180042497107,0,1,1200,3575,1966,54.993006993006993,5,11,0.91666666666666663,598,49.833333333333336,0.69500349699685204,0.69576397048603444,-0.0034874999999999993,1,0,11.333333333333332,0,0.75,0.69227647048603447
9,1.0708848311719066,1,1,1200,3575,2056,57.510489510489514,3,2,0.16666666666666666,598,49.833333333333336,0.68735288009592332,0.75451475123687972,-0.003599999999999999,1,0,0,48.666666666666671,0,0.75091475123687967
10,1.0907184326880828,0,1,1200,3575,2145,60,2,2,0.16666666666666666,1182,98.5,0.10452822063685163,0.094862747663805924,-0.050875000000000004,2,-0.5,48.666666666666671,0.16666666666666669,0.16666666666666669,0.043987747663805921
11,1.1139838224266734,0,1,1200,3575,2234,62.489510489510486,2,0,0,1184,98.666666666666671,0.10215803640865039,0.092208599850602119,-0.050900000000000001,2,0.5,0.16666666666666669,1.3333333333333335,0,0.041308599850602118
12,1.1380716067623098,0,0,1200,3575,2324,65.006993006993014,1,0,0,1200,100,0,-1.4180783239261856,0.0083999999999999995,5,-2,1.3333333333333335,0,0,-1.4096783239261856
13,1.1612415920282473,0,0,1200,3575,2413,67.496503496503493,1,0,0,1200,100,0,-1.4180783239261856,0.013399999999999999,5,-1,0,0,0,-1.4046783239261855
14,1.183376033328231,0,0,1200,3575,2502,69.986013986013987,1,0,0,1200,100,0,-1.4180783239261856,0.01996875,5,0,0,0,0,-1.3981095739261855
15,1.2099772958111121,0,0,1200,3575,2592,72.503496503496507,1,0,0,1200,100,0,-1.4180783239261856,0.01454197756308377,5,1,0,0,0,-1.4035363463631019
16,1.2434439939880502,0,0,1200,3575,2681,74.993006993006986,1,0,0,1200,100,0,-1.4180783239261856,0.0085758385740133981,5,2,0,0,0,-1.4095024853521723
