candidate_index,threshold,selected,nontrivial,active_points,edge_count,retained_edges,retained_edge_pct,num_clusters,noise_count,noise_pct,largest_cluster,largest_cluster_pct,component_entropy,base_objective,stability_adjustment,plateau_width_candidates,plateau_center_offset,largest_jump_before_pct,largest_jump_after_pct,noise_drop_after_pct,objective
0,0.86640456297427781,0,0,1200,3571,1250,35.004200504060485,28,765,63.75,28,2.3333333333333335,0.46825582793282666,-0.14027695789613973,0.011912499999999999,1,0,0,0.75,12.75,-0.12836445789613973
1,0.89207674912121826,0,0,1200,3571,1339,37.496499579949592,31,612,51,37,3.0833333333333335,0.58028623634724041,0.029064401437217151,0.011912500000000001,1,0,0.75,0.66666666666666674,18.75,0.040976901437217154
2,0.92115506789168611,0,1,1200,3571,1429,40.016802016241947,37,387,32.25,45,3.75,0.73224029208092889,0.21963698895779746,0.010625000000000001,1,0,0.66666666666666674,4.083333333333333,10.166666666666666,0.23026198895779745
3,0.94689091197312214,0,1,1200,3571,1518,42.509101092131054,34,265,22.083333333333332,94,7.833333333333333,0.79506296908214846,0.34331954086754707,0.0064000000000000012,1,0,4.083333333333333,5.583333333333333,8.6666666666666679,0.34971954086754709
4,0.97261685732357994,0,1,1200,3571,1607,45.001400168020162,30,161,13.416666666666666,161,13.416666666666666,0.81952566784714431,0.44675479466697199,0.0040875000000000009,1,0,5.583333333333333,0.16666666666666669,5.25,0.45084229466697201
5,0.99084955510426542,0,1,1200,3571,1696,47.493699243909269,25,98,8.1666666666666661,163,13.583333333333334,0.82691390212186955,0.53260568531517671,0.0038875000000000003,1,0,0.16666666666666669,4.583333333333333,3.916666666666667,0.53649318531517676
6,1.0014424336991845,0,1,1200,3571,1786,50.014001680201623,21,51,4.25,218,18.166666666666668,0.83586511985629031,0.59679971285115541,0.0046625,1,0,4.583333333333333,14.833333333333334,1.0833333333333335,0.60146221285115542
7,1.0202917442658097,0,1,1200,3571,1875,52.506300756090731,16,38,3.1666666666666665,396,33,0.80042346232367367,0.60998813101875693,-0.0075875000000000005,1,0,14.833333333333334,16.083333333333332,1.4166666666666665,0.60240063101875696
8,1.0466654976288505,0,1,1200,3571,1964,54.998599831979838,11,21,1.75,589,49.083333333333336,0.73753918440174304,0.60151432583402609,-0.011662499999999999,2,-0.5,16.083333333333332,0.83333333333333337,0.91666666666666663,0.58985182583402607
9,1.070002731111694,0,1,1200,3571,2053,57.490898907868946,11,10,0.83333333333333337,599,49.916666666666664,0.73710793059066959,0.60498422033348387,-0.011674999999999998,2,0.5,0.83333333333333337,0.083333333333333343,0.83333333333333337,0.59330922033348388
10,1.0895841815865248,0,1,1200,3571,2143,60.0112013441613,8,0,0,600,50,0.78650349767389049,0.6746561038115706,0.0090000000000000011,1,0,0.083333333333333343,0,0,0.6836561038115706
11,1.1148927378240341,0,1,1200,3571,2232,62.503500420050408,6,0,0,600,50,0.79862084044368098,0.71651284762323919,0.0099000000000000008,1,0,0,0,0,0.72641284762323921
12,1.1437237632228461,0,1,1200,3571,2321,64.995799495939508,4,0,0,600,50,0.78289537161132206,0.75846741994184674,0.01,1,0,0,0,0,0.76846741994184675
13,1.1770787498238857,0,1,1200,3571,2410,67.488098571828615,3,0,0,600,50,0.83720526886903068,0.80754767064080069,0.01,1,0,0,0,0,0.81754767064080069
14,1.2071924568963746,0,1,1200,3571,2500,70.00840100812097,2,0,0,600,50,1,0.90204995377424102,0.0049687491530767507,3,-1,0,0,0,0.90701870292731779
15,1.2458850554742746,1,1,1200,3571,2589,72.500700084010077,2,0,0,600,50,1,0.90204995377424102,0.014542145489077984,3,0,0,0,0,0.91659209926331897
16,1.2860574938963756,0,1,1200,3571,2678,74.992999159899185,2,0,0,600,50,1,0.90204995377424102,0.0035758395126709516,3,1,0,0,0,0.90562579328691195
