candidate_index,threshold,selected,nontrivial,active_points,edge_count,retained_edges,retained_edge_pct,num_clusters,noise_count,noise_pct,largest_cluster,largest_cluster_pct,component_entropy,base_objective,stability_adjustment,plateau_width_candidates,plateau_center_offset,largest_jump_before_pct,largest_jump_after_pct,noise_drop_after_pct,objective
0,0.88061531173183871,0,0,1450,4332,1516,34.995383194829181,29,909,62.689655172413794,45,3.103448275862069,0.47316214472196022,-0.12215225305578233,0.01250344827586207,1,0,0,0.20689655172413793,16.689655172413794,-0.10964880477992026
1,0.90364293504565407,0,0,1450,4332,1625,37.511542012927052,40,667,46,48,3.3103448275862069,0.61589167979031201,0.043826472282421966,0.0098896551724137922,2,-0.5,0.20689655172413793,2.4137931034482758,17.586206896551722,0.053716127454835755
2,0.92819477100557113,0,1,1450,4332,1733,40.004616805170819,40,412,28.413793103448278,83,5.7241379310344831,0.74275914649643393,0.24713840905405923,0.0063413793103448274,2,0.5,2.4137931034482758,13.172413793103448,11.586206896551724,0.25347978836440405
3,0.95358910593341473,0,1,1450,4332,1841,42.497691597414587,29,244,16.827586206896552,274,18.896551724137932,0.73108192119110127,0.39952706466561089,-0.0048862068965517258,1,0,13.172413793103448,3.7931034482758621,6.1379310344827589,0.39464085776905916
4,0.97673044831019018,0,1,1450,4332,1949,44.990766389658354,22,155,10.689655172413794,329,22.689655172413794,0.75596518419808167,0.50800650047397677,-0.0054758620689655188,1,0,3.7931034482758621,16.206896551724135,2.2068965517241379,0.50253063840501122
5,0.99795655620395773,0,1,1450,4332,2058,47.506925207756233,8,123,8.4827586206896548,564,38.896551724137929,0.67802705859573587,0.61634405525358571,-0.0088793103448275828,1,0,16.206896551724135,1.4482758620689655,3.7931034482758621,0.60746474490875813
6,1.0102560328352013,1,1,1450,4332,2166,50,6,68,4.6896551724137927,585,40.344827586206897,0.71710204711490688,0.6920469424368213,-0.0091275862068965485,1,0,1.4482758620689655,55.37931034482758,2.1379310344827585,0.68291935622992472
7,1.0291289921147933,0,1,1450,4332,2274,52.493074792243767,2,37,2.5517241379310347,1388,95.724137931034477,0.16134927320272494,0.14745262028401901,-0.056331034482758606,1,0,55.37931034482758,2.5517241379310347,0.82758620689655171,0.091121585801260396
8,1.0544611516087834,0,0,1450,4332,2383,55.009233610341646,1,25,1.7241379310344827,1425,98.275862068965523,0.017091885078905959,-1.3924577564240765,-0.046227586206896543,9,-4,2.5517241379310347,1.5172413793103448,1.5172413793103448,-1.4386853426309731
9,1.0747635664525776,0,0,1450,4332,2491,57.502308402585413,1,3,0.20689655172413793,1447,99.793103448275858,0.0020668237304814199,-1.4145934839007814,0.019437931034482759,9,-3,1.5172413793103448,0,0,-1.3951555528662987
10,1.1004855499789299,0,0,1450,4332,2599,59.995383194829181,1,3,0.20689655172413793,1447,99.793103448275858,0.0020668237304814199,-1.4145934839007814,0.023179310344827588,9,-2,0,0,0,-1.3914141735559538
11,1.1251988324552511,0,0,1450,4332,2707,62.488457987072948,1,3,0.20689655172413793,1447,99.793103448275858,0.0020668237304814199,-1.4145934839007814,0.0275,9,-1,0,0,0,-1.3870934839007814
12,1.1538688429321304,0,0,1450,4332,2816,65.004616805170826,1,3,0.20689655172413793,1447,99.793103448275858,0.0020668237304814199,-1.4145934839007814,0.030031034482758619,9,0,0,0.20689655172413793,0.20689655172413793,-1.3845624494180229
13,1.1772861452612302,0,0,1450,4332,2924,67.497691597414587,1,0,0,1450,100,0,-1.41768783534557,0.027251724137931036,9,1,0.20689655172413793,0,0,-1.3904361112076389
14,1.2030923389555632,0,0,1450,4332,3032,69.990766389658361,1,0,0,1450,100,0,-1.41768783534557,0.024720474137931037,9,2,0,0,0,-1.392967361207639
15,1.2303731410021059,0,0,1450,4332,3140,72.483841181902122,1,0,0,1450,100,0,-1.41768783534557,0.022043153895797044,9,3,0,0,0,-1.3956446814497729
16,1.2611635858242356,0,0,1450,4332,3249,75,1,0,0,1450,100,0,-1.41768783534557,0.018574999999999998,9,4,0,0,0,-1.39911283534557
